4.272185279640883238e+00,-3.380935024894879959e+00,-3.884289306012623122e+00
4.465525265875767147e+00,-4.958674632258905923e+00,-6.258533140084671764e+00
4.760300418141206080e+00,-4.826994916307796757e+00,-6.062980309883139185e+00
4.622307645797373077e+00,-4.251870883623366737e+00,-3.533033094986941069e+00
3.953169588473183005e+00,-4.957671640638646515e+00,-4.458874379132901744e+00
4.608657511796286244e+00,-4.162648122131579420e+00,-5.927977328831254056e+00
6.583147404232515321e+00,-6.312186715589485075e+00,-5.486736184138133687e+00
5.826163468881863317e+00,-4.698118149544308508e+00,-5.156704402353042838e+00
4.782727647787079484e+00,-4.473286599773499184e+00,-5.193927364189167228e+00
7.083558293815510609e+00,-6.207114929308478857e+00,-5.624867917261421546e+00
6.438652666984296502e+00,-6.523163923192214497e+00,-4.462854432345412903e+00
5.799546011013446467e+00,-4.837452233808837931e+00,-4.781149256518736124e+00
3.690190390751938665e+00,-4.433682750258165051e+00,-5.019512092100341327e+00
3.394693268029469024e+00,-6.543044735660243916e+00,-3.806646925274366211e+00
5.227552670027468373e+00,-4.983854322758891620e+00,-4.528236229833379589e+00
4.530916498439458096e+00,-5.563928169529956058e+00,-3.980163940382070109e+00
4.421219115917177866e+00,-3.093298272423324669e+00,-5.279518746246258942e+00
5.910562699560365729e+00,-5.875617626345284172e+00,-3.760309182542943773e+00
5.141469355683930154e+00,-5.127720607489380633e+00,-4.969144802997222499e+00
5.722275368803145135e+00,-4.705312029892583681e+00,-4.192527185455324990e+00
5.280670037132233041e+00,-3.931910660127484025e+00,-3.163774305146107579e+00
4.119704330187707875e+00,-4.940492140564943568e+00,-7.508649595869790083e+00
3.634735390680030154e+00,-6.658550848908002529e+00,-4.838307087202915469e+00
4.320284519601077733e+00,-5.499272174563232696e+00,-5.840047100942848957e+00
5.867580769699300980e+00,-4.597881856715124727e+00,-5.931472994795972120e+00
5.853912657774153594e+00,-6.338618230144534849e+00,-5.087830406721134402e+00
4.774605659711900429e+00,-6.331668088327989885e+00,-3.609228201235373135e+00
3.064787336331868950e+00,-4.933765888157877200e+00,-4.409236486464077842e+00
2.798793559857092994e+00,-5.563905753425532730e+00,-4.001079639370168195e+00
3.210496286781536313e+00,-5.046287406184834623e+00,-4.978788702156517587e+00
5.129625283928238133e+00,-5.586723034880460403e+00,-5.284285243998445125e+00
5.235642254702248977e+00,-6.059258714001552804e+00,-5.826978380825869053e+00
3.394660416130323988e+00,-3.970864482411429197e+00,-4.556843835365193662e+00
4.485099319593988554e+00,-4.358695861307114505e+00,-3.578634403062802338e+00
6.816315780077379927e+00,-6.909869293742032959e+00,-5.973168636148822763e+00
5.463530553815135526e+00,-5.843348066336438329e+00,-4.664654931203632948e+00
6.321547577398646922e+00,-4.574699139974924833e+00,-6.933431351394964359e+00
4.847167500835873888e+00,-3.689366992290786129e+00,-5.622631223554913404e+00
7.479650702374116555e+00,-5.906962259507523072e+00,-4.603180566666106976e+00
5.081822237369559403e+00,-5.078391720590947678e+00,-4.374827876192285636e+00
6.229265478550928492e+00,-4.156915866904522083e+00,-3.101257422633986849e+00
4.541360076844934923e+00,-3.573243622069342429e+00,-6.790770374775189744e+00
4.009400489230829479e+00,-4.608782757229524130e+00,-4.158625414976374834e+00
5.035666986499460762e+00,-3.296388960820325842e+00,-5.144380626536079859e+00
5.198998909704221738e+00,-4.740603617841907536e+00,-6.042352869935744053e+00
4.522074059603075291e+00,-4.159289165569729718e+00,-4.813877657369517671e+00
3.211107139780094766e+00,-4.765029653886368344e+00,-3.451915304871072898e+00
6.501273147746494452e+00,-3.528807782005344507e+00,-6.227903250849410988e+00
5.387639176295799359e+00,-4.096090553706947190e+00,-5.228508079610612036e+00
6.006990734472049454e+00,-4.021527972116085259e+00,-4.970728859303850555e+00
4.689737699815702321e+00,-6.220973392913251132e+00,-4.803765996760410495e+00
5.923561073711151259e+00,-4.499127939708639445e+00,-6.391720882494055900e+00
6.956747284113072638e+00,-2.963270711511464039e+00,-3.548917223226203177e+00
5.098942511246157494e+00,-5.415930457038471424e+00,-4.486280024459404103e+00
6.364038326885772534e+00,-4.508688904020727861e+00,-5.316347403531608506e+00
4.905765989937726168e+00,-4.049998430200179023e+00,-4.537193054697977956e+00
5.643151885804067902e+00,-5.933102138898620481e+00,-3.872125385928462560e+00
5.034892732714621566e+00,-6.314285037558507341e+00,-4.846055097828483760e+00
4.363711291049129137e+00,-6.199239771511347641e+00,-6.040118169496492939e+00
4.581725595698608267e+00,-2.996843180590534228e+00,-4.077586385375904676e+00
6.586014371806128587e+00,-6.417289629691811825e+00,-5.549155474816128475e+00
7.231813648288168750e+00,-5.042407163583022545e+00,-6.010877496541077392e+00
4.079350682397715921e+00,-4.168961441227811093e+00,-3.691875687197781364e+00
4.463094383093832107e+00,-5.505641469222837259e+00,-4.649615764940334017e+00
4.032151937191873259e+00,-5.367635141862525217e+00,-3.857409395101349503e+00
5.964458546343223588e+00,-5.273450542418558484e+00,-5.797989057202648233e+00
4.471771635535774614e+00,-5.371292413115343223e+00,-4.376839581164531978e+00
1.786338564385165029e+00,-5.879212000103263946e+00,-4.260113074096882002e+00
5.028729489015401732e+00,-4.739458531440470246e+00,-3.931508219831864714e+00
5.924775444062697183e+00,-4.769349995533355369e+00,-6.693690717224756170e+00
7.132426786510231764e+00,-4.971253496205347844e+00,-4.868784315379078187e+00
5.705490705779964422e+00,-6.772659418518347962e+00,-3.126374516531517322e+00
5.824373213491991663e+00,-3.144212751162818620e+00,-5.653850831544261268e+00
4.859725922616314087e+00,-6.279035730503277790e+00,-5.666514503319236340e+00
6.394724332488252116e+00,-5.535288828768269553e+00,-4.204043562598262618e+00
4.519457260271734889e+00,-4.311714313227662743e+00,-4.144560667341600890e+00
5.252637444863951899e+00,-5.908707393254838180e+00,-4.149409783893641901e+00
3.676662453152808041e+00,-5.441916400449630764e+00,-5.996178234389478057e+00
4.904901469339015385e+00,-5.392706519819633115e+00,-5.472598830102517020e+00
5.762476141824448561e+00,-2.324799625208063603e+00,-5.216526473455554758e+00
4.972943335467420845e+00,-4.451854573819364447e+00,-4.198734857909285800e+00
4.711662029280420327e+00,-4.997995554574556465e+00,-5.246431885049866573e+00
5.994206307013559609e+00,-4.940923525439571584e+00,-4.510834694879868323e+00
4.014561193115088855e+00,-6.004373356658616601e+00,-4.453126741323267801e+00
4.848153578686859255e+00,-5.929909522933072274e+00,-6.213854205211588599e+00
5.767429647058384568e+00,-6.294673136821882231e+00,-4.980085843699205483e+00
4.223886717372178801e+00,-3.871585062769459906e+00,-5.841498837661803556e+00
5.435128229705892267e+00,-5.757473414526161015e+00,-4.161080756093554989e+00
4.595043245428329648e+00,-4.183567150254813072e+00,-4.303331310464842296e+00
4.176724145168090985e+00,-6.019715883061441453e+00,-4.345386377940244849e+00
4.108249897892128466e+00,-6.076751348970683253e+00,-4.592208621088678555e+00
4.922317872842292275e+00,-6.207522891058068204e+00,-4.338443921602743281e+00
5.336020011953401365e+00,-4.540457850325421596e+00,-6.856222819374303334e+00
2.614577028260749891e+00,-5.827069305881785510e+00,-5.981373084056895273e+00
3.909793510540251482e+00,-5.868524844911192417e+00,-7.252014152717913831e+00
3.831128240573569599e+00,-3.883528680141808298e+00,-4.995085997890825524e+00
4.564821814371160080e+00,-4.353196211311551878e+00,-4.351053201077872856e+00
5.296905231714542417e+00,-5.721161628023020640e+00,-5.911900918758070667e+00
6.095211710264862859e+00,-5.314718088544766239e+00,-5.862905867215042477e+00
3.413066492437376809e+00,-4.892987815090169335e+00,-5.477390715225464390e+00
4.525391412219327947e+00,-5.777838803346396546e+00,-4.414388393431895707e+00
5.932459752017613219e+00,-3.878191609307057419e+00,-5.923860080992420230e+00
5.598460842843344665e+00,-5.136933132417892622e+00,-6.331573402773113202e+00
4.686562160895458184e+00,-6.620323926262887682e+00,-4.837622976055204305e+00
3.295319044454435797e+00,-5.423428547814113543e+00,-4.467578404411360893e+00
4.527910169737648260e+00,-4.128418279062810115e+00,-3.296524333654687666e+00
5.553339888768391575e+00,-3.801944030604270441e+00,-4.580497945092807832e+00
4.372945804774212242e+00,-4.810545046203393404e+00,-4.643384319582756881e+00
4.623743312390049987e+00,-4.520866163124043879e+00,-3.970022836831406110e+00
5.140988571449060629e+00,-5.640498645815164025e+00,-5.144979739911141436e+00
3.583950769294057981e+00,-5.061553128304146831e+00,-4.602193115453968808e+00
3.935437924403893728e+00,-5.054687892284826845e+00,-6.006068477230316560e+00
4.117049623169857675e+00,-4.038419827980606058e+00,-3.733157954864445127e+00
4.157813729112199930e+00,-4.616011678383287631e+00,-3.653622407480835221e+00
4.374434034598679411e+00,-5.114931437239947698e+00,-5.296402915274754264e+00
3.659092863486961722e+00,-6.547436783492129209e+00,-4.152161438477971700e+00
6.130809564513269194e+00,-3.842873088802821524e+00,-3.832985290175336068e+00
7.843193812999302850e+00,-6.109103900981054380e+00,-4.910574098594143067e+00
3.201049517490532459e+00,-5.686435561366719682e+00,-5.675540963854341925e+00
4.988500227730109593e+00,-5.356022249698598081e+00,-5.254756513797928186e+00
4.060350854703523638e+00,-5.332442173980560085e+00,-4.910498233012036806e+00
3.675268213643484216e+00,-5.139041217252303007e+00,-2.815569752180143936e+00
4.996910067819950285e+00,-6.282046983207955293e+00,-5.260278852509671310e+00
3.911496689310415942e+00,-5.033500583417637841e+00,-5.656709535486148077e+00
4.572375663260654477e+00,-4.875575828011496249e+00,-5.151677483686007974e+00
3.714720236603636039e+00,-4.065991734037613270e+00,-4.843695443634931763e+00
5.723458581378914722e+00,-6.159675796160753336e+00,-5.847441778812108026e+00
4.494391436140992013e+00,-5.487117020829798797e+00,-6.840380658660626167e+00
5.094047193714470012e+00,-3.655896137665463730e+00,-5.724642184249089993e+00
4.698648273100949346e+00,-5.082080225685620789e+00,-3.202808238768389160e+00
4.059080803341204025e+00,-5.061842392985171912e+00,-3.316974374284778371e+00
5.539219159286388638e+00,-5.702065331535009385e+00,-5.854713708796354332e+00
4.426295115849043782e+00,-7.333699483820744547e+00,-4.580632518351926308e+00
4.693205940715117208e+00,-4.848046192260087039e+00,-4.546695935079041462e+00
4.805458174465051080e+00,-4.913043216458696349e+00,-4.394165167931787686e+00
5.591648910046855825e+00,-5.186666694052589399e+00,-7.937919881185534265e+00
4.408528558027077437e+00,-4.064554530848543124e+00,-4.964637979988598460e+00
4.094981282300773628e+00,-5.516771086330089169e+00,-5.871096439783524801e+00
5.100610387864453976e+00,-5.970826451593005402e+00,-6.835023179484275069e+00
6.213484222279488378e+00,-4.601240292901914941e+00,-4.123484126578095932e+00
6.523394011006532267e+00,-5.241368116412973066e+00,-5.097021484328043250e+00
4.869504517108385500e+00,-3.950645442521251383e+00,-5.176066283098331056e+00
4.135028531105625405e+00,-3.868198937066083865e+00,-3.687639692650427126e+00
4.728916496056327468e+00,-5.071156119179636157e+00,-5.012671752608681253e+00
5.351295769239481359e+00,-4.494908245822863080e+00,-3.712248142741727541e+00
6.215200543939515043e+00,-4.101621828445428442e+00,-4.908877554215090200e+00
3.832699173979652763e+00,-4.951913179516055585e+00,-6.394045144074609333e+00
5.842654308308456557e+00,-3.575789071583707290e+00,-4.860899986496517222e+00
4.420830806141917257e+00,-4.495445868326950034e+00,-4.385700241006657230e+00
5.097243250997629538e+00,-3.883078599183821478e+00,-4.972980940178151954e+00
5.937407533548106464e+00,-6.091787275533429913e+00,-4.464676384645472673e+00
7.285461144281486057e+00,-5.294844828384602131e+00,-5.263460043015713907e+00
4.644789659796709991e+00,-3.409737152127087612e+00,-3.915613267835917899e+00
4.353956897757747413e+00,-3.860545698192243247e+00,-3.653702500201000625e+00
3.771280774821645920e+00,-5.385533867022291865e+00,-4.407375560439539264e+00
5.792242268972867869e+00,-3.960860534050551607e+00,-4.650145051174180644e+00
4.294673739846507132e+00,-5.635769227080770882e+00,-6.186595441951474150e+00
5.938630325601693016e+00,-3.010961531856035656e+00,-4.678893063333656066e+00
5.941211139928567420e+00,-4.289882634912835613e+00,-3.550922139540758415e+00
3.940214720601805443e+00,-5.833747308916567675e+00,-6.937170961125931790e+00
4.698562596960373483e+00,-4.802604108830093033e+00,-4.990025730011807603e+00
4.420477589731180323e+00,-6.099278586507675293e+00,-5.585876249465573373e+00
4.181856750794394451e+00,-3.096788680919880576e+00,-4.899437189022044059e+00
3.614249481311214041e+00,-6.538270705473118838e+00,-5.934138993754867641e+00
5.689659018791500600e+00,-5.135167230219290779e+00,-4.810541517848246684e+00
4.730992112290180351e+00,-6.309995039189922217e+00,-3.468102368191724238e+00
4.123571069195528516e+00,-5.348111692689041519e+00,-6.182378239922972973e+00
4.479017194352270970e+00,-4.779061330846048783e+00,-5.222315385858654402e+00
5.341457297012659922e+00,-6.487443446694003413e+00,-6.260342026905156843e+00
4.600894685250397131e+00,-5.019774250438253205e+00,-5.826480497179001183e+00
4.924313876186397820e+00,-5.018267896354298152e+00,-2.741836683881921921e+00
5.608485440829780622e+00,-6.263037828688304387e+00,-5.124542473216209260e+00
4.650658596398676181e+00,-3.123636580686948605e+00,-4.976958791093643697e+00
5.712630400941949738e+00,-4.723693020460413727e+00,-3.845233322388323494e+00
4.908086028563287684e+00,-4.800534356231989541e+00,-4.215931783033903812e+00
4.632868130434929732e+00,-6.575220815201542557e+00,-4.792520629845411939e+00
5.487214956018680034e+00,-5.013854502155456139e+00,-4.735934128191847670e+00
5.601639203064220141e+00,-4.148763946088241283e+00,-5.386631685504633893e+00
4.615219486635843360e+00,-6.466416002413238218e+00,-4.973970696429189431e+00
4.639113392762380883e+00,-4.415323101714013099e+00,-4.158081920287310496e+00
4.974684591706028058e+00,-5.089354840531020940e+00,-5.411509185931466348e+00
4.908009308323047826e+00,-5.889781696217644580e+00,-2.821880938157804941e+00
4.344307874394652380e+00,-3.793458221225713523e+00,-3.477653037599329533e+00
4.999259424355288139e+00,-2.115496622577337060e+00,-5.770660518854151988e+00
5.204615129467121015e+00,-5.583786681396922802e+00,-6.275464833546905652e+00
5.090590721957681808e+00,-4.705698819707708758e+00,-4.538263681402276539e+00
5.827528976739199784e+00,-3.303711357262747228e+00,-4.584213520290769672e+00
7.103679534032545817e+00,-4.896617607948237527e+00,-6.035084724100732601e+00
4.328276985037778246e+00,-4.111631595273777862e+00,-5.879072891246678090e+00
4.869326883856299304e+00,-5.300751984286567797e+00,-6.621788529868326556e+00
7.714362146315075108e+00,-4.346266177370126549e+00,-6.606747773419820113e+00
6.904156555896292957e+00,-5.906499076951709171e+00,-6.181351896973453108e+00
6.986905833599139193e+00,-4.974905077840233503e+00,-6.091855620542712124e+00
4.894680129849109385e+00,-4.556802375789128057e+00,-5.682240172048901528e+00
4.737583004356999083e+00,-3.987485230281146098e+00,-5.946577874453536694e+00
4.432794933067844667e+00,-5.522510937857405544e+00,-4.490515344939780995e+00
3.389684379289084504e+00,-4.982112108020453789e+00,-5.366103291312760426e+00
5.157352915637477331e+00,-4.511961841276455054e+00,-6.290380688564302325e+00
4.001867175137611810e+00,-4.723385803776420033e+00,-6.862354438711635751e+00
5.492516286537982850e+00,-4.050936164731989031e+00,-7.150867516134884028e+00
5.184055242883876424e+00,-6.124248584190070233e+00,-6.289825750172031604e+00
4.434852982749226236e+00,-4.069633696234112641e+00,-4.080855100162295024e+00
5.624281242067165287e+00,-4.659280794051587016e+00,-5.415959652535425661e+00
4.510311409758132939e+00,-5.846515503877053099e+00,-5.794519457427773190e+00
3.820265307053415604e+00,-4.351681054576590491e+00,-3.472803962421100454e+00
3.279097541876108135e+00,-5.416473915327709499e+00,-4.197402622027302854e+00
5.736502527763768455e+00,-2.579269665432763148e+00,-6.754374066132420751e+00
4.350691487527759804e+00,-4.051051638462299209e+00,-5.579760885559075234e+00
4.987097178771489503e+00,-4.530712728502994224e+00,-3.366844483644559460e+00
5.357608701433145271e+00,-4.345410520366073115e+00,-5.206419750724725404e+00
5.581654550560154249e+00,-7.125938972384996184e+00,-5.523107664379885762e+00
6.022225491107444206e+00,-3.991385532842689265e+00,-5.566794145623767065e+00
3.355621714612096351e+00,-5.732082405370191758e+00,-5.623431770917691530e+00
5.545195167560579286e+00,-5.988792012278262078e+00,-3.296265816040163443e+00
6.396931569565828646e+00,-5.850385868141602330e+00,-6.415136946625850989e+00
4.808689929422715004e+00,-5.017961179568273700e+00,-5.052387176173694705e+00
4.349756173625497269e+00,-4.616958773541488092e+00,-5.756254398627517865e+00
3.185025756700532007e+00,-6.028072192859379896e+00,-3.877851407526462069e+00
4.581817361756732154e+00,-5.943956597145453102e+00,-5.760480724544205344e+00
4.558488892972000883e+00,-6.854782840233163199e+00,-4.906232607722641248e+00
4.468038754607287721e+00,-6.203627453500065059e+00,-4.660843590339911913e+00
6.860512543779640815e+00,-6.217031163223365020e+00,-6.137883857400135312e+00
6.491439961147499105e+00,-4.807069931786188022e+00,-6.338565750114706354e+00
4.631064554661066701e+00,-5.187664640181305131e+00,-3.066943270624028717e+00
6.132813262821967371e+00,-3.675484005334131776e+00,-6.034310713268452808e+00
5.341299177935953324e+00,-4.573759585457287891e+00,-6.637374999598819159e+00
4.707029642222448018e+00,-4.961185570518547472e+00,-4.405145527620168977e+00
4.797210945209449129e+00,-4.644671014245557394e+00,-5.598974197444251288e+00
6.234868140563781580e+00,-3.889346341667084150e+00,-6.012567919412136419e+00
4.027963236846677120e+00,-4.622680263522460642e+00,-4.771918692953415864e+00
3.983594549355004233e+00,-4.841617778198773259e+00,-3.569141965361139590e+00
4.381866126140950612e+00,-4.198735362264973681e+00,-4.310624290271488412e+00
4.660674056197724902e+00,-5.360827878413660486e+00,-5.134735757654873112e+00
4.474157806222452294e+00,-5.926750559269935437e+00,-4.655661552194746200e+00
4.125422761440428410e+00,-4.538767869052434456e+00,-5.850903376674632561e+00
5.055702176957076688e+00,-5.255858705571874623e+00,-5.324153123106825092e+00
6.064131143505360200e+00,-6.074616288715501966e+00,-5.793572643506960773e+00
4.224796521146357620e+00,-4.576594828639896306e+00,-5.196506024749587560e+00
4.190712516524104814e+00,-4.958499943386753372e+00,-4.969678920071506134e+00
4.923435632882478430e+00,-5.356949949255027654e+00,-5.542146829272144970e+00
3.314596499601170088e+00,-6.174212007049655782e+00,-4.026420332843996697e+00
3.558578526587455215e+00,-4.827179013550515485e+00,-4.965772391994915935e+00
4.247258784162794676e+00,-4.732999463848623023e+00,-5.262008742153424734e+00
4.610079713231979071e+00,-5.675738044158732620e+00,-5.293135228534641357e+00
5.093247565533612686e+00,-7.369942100720587419e+00,-4.746013621575611019e+00
4.722651216882622016e+00,-5.484215315899218623e+00,-5.161939759876191580e+00
5.144101773381793308e+00,-5.129634968287976271e+00,-6.281609329485507764e+00
3.853010103808103715e+00,-6.448073299828736893e+00,-5.372171251937970737e+00
5.931526706618157618e+00,-4.943466365830214038e+00,-5.301928216077127054e+00
4.765743303069090331e+00,-4.763210523785911477e+00,-3.693042049186449294e+00
5.760773701760646404e+00,-4.161989867163106815e+00,-5.940509448337031095e+00
6.370920899233466272e+00,-5.154769944409880900e+00,-5.039444712578871943e+00
5.897941997797541802e+00,-6.307631487672388459e+00,-5.865849266648450744e+00
4.115686113861059425e+00,-2.990324847585095203e+00,-6.891556768124715404e+00
5.334327314353838112e+00,-5.267279054542942873e+00,-4.731834017977881501e+00
3.941768361813700494e+00,-5.113208204412321933e+00,-6.543336670392946530e+00
5.535483792681025861e+00,-5.208879485998704872e+00,-5.563182918509140151e+00
4.592144292935440575e+00,-4.522186221863502276e+00,-4.910644366378256187e+00
4.176637405484923349e+00,-3.906724612966564258e+00,-4.678730787782974687e+00
3.685805017300879172e+00,-3.082649769599955292e+00,-2.916039040003439275e+00
6.802962113427590829e+00,-4.572445729253161062e+00,-4.427681209970261378e+00
4.723579665556047580e+00,-4.625799693715164196e+00,-4.885721462919870639e+00
3.927518865970266226e+00,-5.302443283459899348e+00,-3.756635802340699826e+00
5.036241303473286024e+00,-5.542103172626053009e+00,-4.761183820514454546e+00
5.979381837599951233e+00,-5.587406461579098149e+00,-5.459402210230734021e+00
5.064148973084200200e+00,-5.278464466280953005e+00,-4.893269546162753336e+00
3.048793174302731668e+00,-4.005134249735234242e+00,-4.286570698983290129e+00
5.390424716467028254e+00,-4.875318116466135443e+00,-5.190652336425649160e+00
4.538729855344044495e+00,-4.123453551531464534e+00,-5.373930462191577995e+00
5.696447169017286427e+00,-6.661924833392101952e+00,-5.425824657512452021e+00
4.509993357109916445e+00,-3.728308090927876073e+00,-3.241385311746475484e+00
4.180046665290073626e+00,-3.640525980220234104e+00,-4.856312830568334959e+00
3.703729175884387992e+00,-5.389744702063666182e+00,-6.560129876567034835e+00
5.010151154543472707e+00,-4.995111309366928154e+00,-4.363863655657361562e+00
5.391191696060709582e+00,-6.572062961993289321e+00,-4.922165858003640260e+00
5.296222910637553127e+00,-3.615999961651922945e+00,-5.859248373490430595e+00
5.059790673624974033e+00,-4.980252543644154706e+00,-5.444026372717805096e+00
2.138506886923329908e+00,-5.243325838562505226e+00,-3.399395500750853838e+00
3.910773913962720449e+00,-5.653727145147129818e+00,-6.628581449802246617e+00
4.236609942372240312e+00,-5.689919898421029743e+00,-6.142841444534591133e+00
4.154355798083308571e+00,-4.591308847139267790e+00,-2.321903606562320643e+00
4.160259215140468037e+00,-3.720976083824933500e+00,-5.747394250498548018e+00
3.960825408062984554e+00,-4.421278852377914959e+00,-3.763920722922920348e+00
3.529852572164212887e+00,-5.690931645510818981e+00,-4.308536553442325001e+00
4.428061777421270051e+00,-6.113114738614459753e+00,-5.576258490664048217e+00
4.261752498280223733e+00,-4.172111040207353128e+00,-3.961737591623583299e+00
3.093138066893506899e+00,-2.672731443135842877e+00,-5.547288977104465779e+00
5.701380532821141323e+00,-5.216016535606745386e+00,-7.730814765062518745e+00
4.933134652573352597e+00,-2.736170284584683809e+00,-4.278642288404114424e+00
4.648178907358218481e+00,-6.426860605598436749e+00,-5.650592245395066548e+00
3.671953574322111891e+00,-5.843776723881652480e+00,-5.930332050706324409e+00
5.508786033652625314e+00,-3.151607089901863112e+00,-6.322578571918560542e+00
2.894036801537600567e+00,-4.157768907502599198e+00,-3.615496190697333745e+00
5.748862722703512063e+00,-5.936393960415746740e+00,-3.245639986198458615e+00
5.222117705042446545e+00,-5.176156585484674721e+00,-4.516482543950417039e+00
5.449459809918074882e+00,-5.417349374788127392e+00,-3.942780830441552364e+00
3.249989620229108311e+00,-4.677575295229063457e+00,-4.018777108565633860e+00
6.364571046468039839e+00,-3.968754065708965051e+00,-5.077869023135699322e+00
4.514170043964838896e+00,-6.623191231116604349e+00,-3.146951117860731895e+00
4.951962543477842260e+00,-4.757019861513317238e+00,-4.116619469176295176e+00
3.889777159304031784e+00,-4.194281917193089626e+00,-6.383036377179946541e+00
5.526928378958506194e+00,-4.573991202838510794e+00,-4.766509079346600508e+00
6.420530155112087911e+00,-4.924163843684187469e+00,-5.405050560504481183e+00
4.886412161267447374e+00,-3.923506261313105981e+00,-4.902727069470324217e+00
5.027415573134168980e+00,-5.771050896538963748e+00,-3.349803504453613190e+00
3.974188003566240024e+00,-3.084263117291384582e+00,-6.126707611312461665e+00
4.880168392751375706e+00,-4.956231688977971395e+00,-3.480022040998577815e+00
7.029759884871148223e+00,-5.851420442275178324e+00,-4.741092934968794914e+00
4.046147507277604305e+00,-3.685726783582828237e+00,-5.000238065804453846e+00
6.989411320389284477e+00,-6.065609920353077555e+00,-4.317940192397065502e+00
5.340863368564457758e+00,-5.039685327817372773e+00,-6.713517242390837581e+00
8.650685925171242019e+00,-4.755139147653182796e+00,-6.233233137958392511e+00
5.006711603959435486e+00,-4.226804161165084395e+00,-5.633057959383645397e+00
4.869542622558875600e+00,-4.229487704279602411e+00,-4.121837279026143719e+00
4.692781516962103439e+00,-5.793407064786092242e+00,-5.848432676506695849e+00
6.075313548923928053e+00,-3.095222486520335714e+00,-5.266494441702008089e+00
6.226837670008887216e+00,-4.731299430985491661e+00,-6.059954216521251880e+00
6.259199162040294695e+00,-5.224560198792358001e+00,-5.314151098010280627e+00
6.882802035965467802e+00,-6.994236783590646489e+00,-6.765879999033425740e+00
4.873340275204522953e+00,-4.574073886527841637e+00,-5.242872476566205364e+00
4.957649251514691713e+00,-5.331112437049681851e+00,-4.365681627609762749e+00
6.207286488821875281e+00,-3.016975538518005262e+00,-3.385384315912409736e+00
4.914935489634205901e+00,-3.680313209451700374e+00,-4.137101587107403056e+00
6.124131061431787870e+00,-3.405047037301473623e+00,-6.043465419760586599e+00
3.315554508878942208e+00,-4.435973618161217047e+00,-6.227343984868246807e+00
4.136859865513491386e+00,-5.675145516911833887e+00,-6.141574917471684714e+00
4.992927728742100335e+00,-4.955969951460414968e+00,-5.108010434537967548e+00
7.082309299200357344e+00,-7.106788758119394700e+00,-6.289991659586611661e+00
6.968629166615818882e+00,-2.541660130502728876e+00,-6.170610950052421551e+00
2.823884688611316918e+00,-5.231388885882118700e+00,-3.984198935822450771e+00
4.485906708105436458e+00,-5.276387799648703414e+00,-5.458962206933376748e+00
6.554217707919720581e+00,-5.857310185190335083e+00,-5.159574985164418592e+00
7.810587227272776545e+00,-6.474604936471845207e+00,-6.340759455592415605e+00
3.734391980276192236e+00,-6.366181185904280504e+00,-4.168334260427376314e+00
4.761269285291715114e+00,-5.723595373244135587e+00,-4.965815911621509926e+00
4.261976069797501765e+00,-5.834602509715741014e+00,-5.341173480969597875e+00
5.959153565211432024e+00,-5.539793173470335397e+00,-4.115096984713766837e+00
3.201144824606610761e+00,-5.174297562656997584e+00,-4.369901090896339824e+00
4.631597899402740026e+00,-6.089973789748001742e+00,-4.715118404006743980e+00
5.055392795156724794e+00,-6.305415884461827325e+00,-4.903452608409291535e+00
5.187551539966087866e+00,-4.208046072531165471e+00,-6.875998149840947704e+00
